STN_LABEL;ADR_NUMBER;zip;place;COM_CANTON;lat;long
Fängeweidweg;4a;3785;Gsteig b. Gstaad;BE;46.36973731314151;7.235550147099525
Helkenstrasse;1;3714;Frutigen;BE;46.578673100302474;7.6517395757826385
Flugplatzstrasse;4;3122;Kehrsatz;BE;46.9099612716693;7.471422063774748
Buchenweg;3;3700;Spiez;BE;46.68322524068132;7.6929974526626665
Schlossgutweg;15;3073;Gümligen;BE;46.93600657222111;7.518582951316952
Grindelwaldstrasse;13;3816;Burglauenen;BE;46.636238953337056;7.972398380540934
Oleanderweg;12;2575;Hagneck;BE;47.0554437556171;7.18664928976824
Steinhausstrasse;70a;3148;Lanzenhäusern;BE;46.834949917018214;7.343891508922166
Gammenrain;25;3206;Gammen;BE;46.92264745343183;7.230824231282274
Sensemattstrasse;144;3174;Thörishaus;BE;46.88534097949482;7.354429056360053
Kirchbühlstrasse;25a;3818;Grindelwald;BE;46.6271042564911;8.045143977655112
La Chaudrette;3;2732;Reconvilier;BE;47.236905630574306;7.221671790590428
Emmenau;14a;3415;Hasle b. Burgdorf;BE;47.01298747037692;7.661914133362592
Erikaweg;9;3098;Köniz;BE;46.92405944433485;7.419437552823619
Risetensträssli;2;3715;Adelboden;BE;46.48986315793115;7.55579351692045
Simbelimatten;16;2542;Pieterlen;BE;47.17387478149235;7.343113403580068
Unterdorfweg;1;3753;Oey;BE;46.66042147587859;7.577993013879211
Eggstrasse;20e;3086;Zimmerwald;BE;46.890364974010204;7.44392137078919
Grunholzweg;22;4914;Roggwil BE;BE;47.246221624445674;7.8126603311452865
Husmatt;13;3126;Kaufdorf;BE;46.838879428461524;7.497217296513945
Kappeli;861;3826;Gimmelwald;BE;46.54728262070543;7.8907106413298145
Tulpenweg;9;3627;Heimberg;BE;46.77716194973555;7.60695517978001
Hauptstrasse;153;3256;Dieterswil;BE;47.05644028676533;7.418690195224637
Les Vies;26;2732;Loveresse;BE;47.24168966628622;7.2357976709230565
Wydistrasse;31;3812;Wilderswil;BE;46.6606646300712;7.867356124899125
Längacker;108;3434;Obergoldbach;BE;46.95484379419381;7.661397452088957
Schwändimatt;107;3533;Bowil;BE;46.889811864269916;7.709835010794005
Saanenwald;892a;3776;Oeschseite;BE;46.51487153802542;7.333121046959018
Ofenhausstrasse;41;3206;Rizenbach;BE;46.9428221433131;7.22508497891811
Buchsernweg;4;4704;Niederbipp;BE;47.265354674400335;7.697162048078565
Hüsliweg;10;3072;Ostermundigen;BE;46.95182614003985;7.492504387459722
Gartenstrasse;5;3423;Ersigen;BE;47.09002316043436;7.594960381874447
Fellenbergstrasse;1;3053;Münchenbuchsee;BE;47.02098331828561;7.450192883586785
Thalgutstrasse;115a;3116;Kirchdorf BE;BE;46.82839980950706;7.556236306638814
Dorfmatte;1002;3113;Rubigen;BE;46.89776792856722;7.541269067877506
Ried;24;3772;St. Stephan;BE;46.51990079116213;7.3848200256224175
Brunnadernstrasse;6a;3006;Bern;BE;46.943155845146954;7.461919464703415
La Ruai;12;2735;Malleray;BE;47.23650958851051;7.269546510392718
Hauptstrasse;58f;3252;Worben;BE;47.0952915835082;7.289001520458524
Lauenenstrasse;11f;3855;Brienz BE;BE;46.75188743414053;8.052998602315464
Vorderhasli;4;3714;Frutigen;BE;46.57292025059091;7.654221505015137
Melchnaustrasse;47d;4900;Langenthal;BE;47.209491622034484;7.794174922956059
Rue de la Gare;216;2746;Crémines;BE;47.28427932236003;7.438481066342777
Friedbergstrasse;24;3512;Walkringen;BE;46.940689930217744;7.617551492647814
Spilstrasse;46h;3020;Bern;BE;46.946739083045216;7.329427593037978
Büelacher;120;3707;Därligen;BE;46.65854074728748;7.811237742619087
Brennofenstrasse;46;4914;Roggwil BE;BE;47.235037579594604;7.830027486480931
Quartierweg;5a;3303;Jegenstorf;BE;47.052400701601485;7.508541637601689
Mühlebergstrasse;23b;4934;Madiswil;BE;47.16589447523524;7.802590564547076
Kleinhöchstetten;116f;3113;Rubigen;BE;46.90335972749742;7.534586172550957
Weidgasse;15c;4900;Langenthal;BE;47.209151772909344;7.772445964950275
Haldenackerweg;14;3065;Bolligen;BE;46.9758798043659;7.491135036094242
Weier;169a;3762;Erlenbach im Simmental;BE;46.65689165482861;7.548105340546146
Waldeggstrasse;32d;3097;Liebefeld;BE;46.934610709294844;7.418816386545441
Hausenstrasse;7;3860;Meiringen;BE;46.734940552497605;8.168938730349343
Brünneliweg;5;3705;Faulensee;BE;46.68011375668555;7.7044323583877725
Jupiterstrasse;15;3015;Bern;BE;46.9393185532777;7.481079271208571
Chaumontweg;1;3250;Lyss;BE;47.076434116628306;7.31570430881371
Eystrasse;47;3427;Utzenstorf;BE;47.12329337133183;7.550013168580968
Rugenstrasse;37a;3812;Wilderswil;BE;46.66986832759072;7.859797441652634
Chenaux;22;2517;Diesse;BE;47.11499619694912;7.12356896047295
Bergacker;70;3305;Iffwil;BE;47.067804181102396;7.481521078396636
Nidaustrasse;16;3270;Aarberg;BE;47.04719916799973;7.27222643261161
Gsteigstrasse;12a;3785;Gsteig b. Gstaad;BE;46.38601930816219;7.268026269577801
Wiesenweg;12;2553;Safnern;BE;47.14716104280598;7.324426716007329
Thürliacker;1;3116;Kirchdorf BE;BE;46.8163579056646;7.54395866637109
Oberdorfstrasse;4;3053;Münchenbuchsee;BE;47.021721008544404;7.449101295111015
Dorfstrasse;55c;3377;Walliswil b. Wangen;BE;47.22906218881792;7.675793694959454
Meinisbergweg / Chemin de Montménil;3;2504;Biel/Bienne;BE;47.14547109712771;7.280158896642184
Hauptstrasse;33;4938;Rohrbach;BE;47.132577962345074;7.819104173304516
Teufiweg;8b;3818;Grindelwald;BE;46.62351487900889;8.048524633414532
Underes Stocki;694;3852;Ringgenberg BE;BE;46.70453443217389;7.89116291610321
Reuchenettestrasse / Route de Reuchenette;25;2502;Biel/Bienne;BE;47.14680658304981;7.253100902016432
Schwalbenweg;43;3627;Heimberg;BE;46.77622560262473;7.607515290976788
Staldi;118;6083;Hasliberg Hohfluh;BE;46.75474104819885;8.164599477277184
Buechmatt;10;3615;Heimenschwand;BE;46.82141194934256;7.685588849062487
Brandeggstrasse;4c;3818;Grindelwald;BE;46.618462962804934;8.02379256496486
Oberdorfstrasse;33a;3612;Steffisburg;BE;46.78106870731954;7.633628107310985
Heidenweidli;597g;3765;Oberwil im Simmental;BE;46.654784446539324;7.438768267613954
Hohle Messe;1;3600;Thun;BE;46.76050335269921;7.629339158831
Seerosenstrasse;29;3302;Moosseedorf;BE;47.01763103029451;7.478535694653302
Waleschen;4a;3116;Noflen BE;BE;46.80331025265062;7.548623196829421
Schützenrain;33b;3042;Ortschwaben;BE;46.99658138454598;7.397362355693363
Undere Reueberg;7a;3257;Grossaffoltern;BE;47.06613299405578;7.352864741432971
Rue de l'Envers;11a;2610;St-Imier;BE;47.15068502748618;6.997253921332963
Alpenstrasse;25;3045;Meikirch;BE;47.01442524786241;7.37332025909689
Galliweidli;1438j;3823;Wengen;BE;46.610214081108694;7.91777382386704
Blümlisalpweg;13;3626;Hünibach;BE;46.74735402834768;7.648752491617483
Sensemattstrasse;63;3174;Thörishaus;BE;46.88737385992396;7.354360233094372
Bachhubelweg;22;3612;Steffisburg;BE;46.78757528025805;7.647324068238728
Chemin des Noisetiers;41;2516;Lamboing;BE;47.12796878779389;7.181970372240328
Bernstrasse;40;3125;Toffen;BE;46.864690233045756;7.490385805216508
Lindenstrasse;21b;4950;Huttwil;BE;47.116893688668654;7.857140331383426
Goldiwilstrasse;14g;3600;Thun;BE;46.76285310199925;7.633536319967869
Anemonenweg;18;3027;Bern;BE;46.950910144682425;7.390042067796896
Bühlstrasse;35;3532;Mirchel;BE;46.89542907301598;7.642623167412824
Chäleweidli;136;3772;St. Stephan;BE;46.49276191221588;7.411991430164297
Birchistrasse;26;3803;Beatenberg;BE;46.688217244322054;7.757754463634145
Rue Bakounine;3;2610;St-Imier;BE;47.14605615164384;6.986612986173015
Rue du Vélé;1;2738;Court;BE;47.24080745701791;7.326866223573865
Emmenstrasse;7;3415;Hasle b. Burgdorf;BE;47.01755448103767;7.6537785471155
Flösch;23;4933;Rütschelen;BE;47.17014324695163;7.7686549837658205
Dörfli;84g;3617;Fahrni b. Thun;BE;46.797047154384614;7.670872585808432
Bergstrasse;17;4536;Attiswil;BE;47.25253424721127;7.612144438752859
Strahmhüsi;43;3512;Walkringen;BE;46.93837206496888;7.5971613306035595
Oberdorfstrasse;18;3053;Münchenbuchsee;BE;47.02084861657531;7.447404375803354
Devis;56a;3716;Kandergrund;BE;46.55445350580117;7.653561424822105
Riedweg;3b;3303;Jegenstorf;BE;47.052524838009504;7.511463537916917
Rütacherweg;1b;3426;Aefligen;BE;47.09282145479227;7.556272359584017
Mittelstrasse / Rue du Milieu;14c;2502;Biel/Bienne;BE;47.14127766663337;7.249389426457097
Schmiedenmatt;21;3472;Wynigen;BE;47.10504198000024;7.66219105981731
Gärbiweg;4;3752;Wimmis;BE;46.673326000590684;7.635854405834504
Les Brues;21c;2606;Corgémont;BE;47.19259574202775;7.140699815866804
Amselweg;1;3627;Heimberg;BE;46.783731896443165;7.604697010348896
Route de Reconvilier;7;2710;Tavannes;BE;47.22598694759642;7.2038384142016545
Gesigenweg;11;3700;Spiez;BE;46.69179427285619;7.664786852697884
Stockerenstrasse;26;3065;Bolligen;BE;46.98189899768378;7.505809153238991
Metschstrasse;5a;3775;Lenk im Simmental;BE;46.44548979885691;7.4678176796469
Birkenweg;86;3322;Mattstetten;BE;47.03177545075034;7.50798887000931
Limpachmoos;296g;3661;Uetendorf;BE;46.788176965311834;7.568774102498802
Zähringerstrasse;22;3012;Bern;BE;46.955040558989374;7.435019651338099
Finkenweg;3;4914;Roggwil BE;BE;47.237246997529226;7.830994522648625
Mühleschlucht;290;3863;Gadmen;BE;46.73669326248101;8.351636511698375
Hintere Gasse;11;3132;Riggisberg;BE;46.80988704747669;7.476328401055874
Brandegg;5;3775;Lenk im Simmental;BE;46.45617722541349;7.465154942130217
Eyeltiweg;18;3860;Meiringen;BE;46.73722683902487;8.170134193675956
Bahnhofstrasse;8;3713;Reichenbach im Kandertal;BE;46.62555897550346;7.691055601498277
Haldenweg;33;3250;Lyss;BE;47.0699497505181;7.316640874656223
Schönenbodenweg;47f;3782;Lauenen b. Gstaad;BE;46.420954451524075;7.377856780224462
Ochsenwald;113;3434;Obergoldbach;BE;46.95184389050433;7.649470381983875
Unterer Strassackerweg;2b;3067;Boll;BE;46.953277932362425;7.540691102779073
Weissensteinstrasse;35;3427;Utzenstorf;BE;47.14031619506651;7.5545303911351125
Schulgässli;38;3812;Wilderswil;BE;46.66310840399998;7.86576834580881
Kaserhubel;112;4934;Madiswil;BE;47.150657040960404;7.813839674840038
Im Holz;5;3271;Radelfingen b. Aarberg;BE;47.02027081409612;7.2741782252502425
Fliederweg;2;2572;Mörigen;BE;47.081820012128375;7.209384798718038
Hagacherweg;5a;3608;Thun;BE;46.74340545889088;7.598279326096007
Renngässli;5a;3303;Münchringen;BE;47.04459368943831;7.521243231596032
Stutz;13;3700;Spiez;BE;46.68311117144659;7.666005420552279
Buchrainstrasse;7a;3296;Arch;BE;47.164056882819224;7.434527022481984
Schützengasse / Rue du Stand;35b;2502;Biel/Bienne;BE;47.14471082767002;7.2476633373456005
Simon-Gfellerstrasse;3a;3432;Lützelflüh-Goldbach;BE;47.0082531344764;7.689523042437334
Hofwilstrasse;130;3053;Münchenbuchsee;BE;47.01631375086953;7.458872346198987
Roossi;1291a;3823;Wengen;BE;46.60202043244026;7.92380942428633
Brüggelbachstrasse;66;3176;Neuenegg;BE;46.90303598570513;7.286574166544674
Spörihausmattweg;5;3054;Schüpfen;BE;47.046008655809224;7.376544736685031
Stutz;134;3068;Utzigen;BE;46.96124525873131;7.569781880532821
Rue Beausite;35;2740;Moutier;BE;47.281740909093045;7.371772240136251
Galsstrasse;34;3235;Erlach;BE;47.04521689740005;7.093792972913869
Eyweg;5;3705;Faulensee;BE;46.6791048297452;7.693200291461097
Am Bach;16;3293;Dotzigen;BE;47.11933666619183;7.340141376586116
Endweg;44;3818;Grindelwald;BE;46.62367222625829;8.030625420577893
Nitzel;156c;3755;Horboden;BE;46.614579265934715;7.592744438756261
Rue Champ de la Pierre;7;2610;St-Imier;BE;47.14744256382756;6.984636745449956
Schybergweg;16a;3855;Axalp;BE;46.71778434188191;8.036104088479721
Bussalpstrasse;96b;3818;Grindelwald;BE;46.64366982597075;8.016607066383036
Birkenweg;15a;3075;Rüfenacht BE;BE;46.92599174602737;7.5448544683780066
Riedbodenstrasse;49;3803;Beatenberg;BE;46.69242407190657;7.783585879800108
Hofmeisterstrasse;26;3006;Bern;BE;46.93647977109921;7.469165855038622
Brunnacker;3;3086;Zimmerwald;BE;46.88021302077169;7.474631670780018
Breitenrain;35;3032;Hinterkappelen;BE;46.96931701742844;7.3773049887891755
Dörfli;5a;3636;Forst b. Längenbühl;BE;46.763581277802935;7.5228463060188195
Scheideggstrasse;31a;3818;Grindelwald;BE;46.64070789975085;8.077714013567807
Weissensteinstrasse;29c;3008;Bern;BE;46.94120441112309;7.420100939543135
Hangstrasse;10;3044;Innerberg;BE;46.99651558135945;7.309722808125398
Weissenaustrasse;63a;3800;Unterseen;BE;46.67825327085391;7.839525998429865
Mönchweg;10;3250;Lyss;BE;47.07356531088152;7.316250756856544
Dorfstrasse;22b;3550;Langnau im Emmental;BE;46.93911512153207;7.7865320512993295
Haubenstrasse;2;3672;Oberdiessbach;BE;46.8397001037525;7.617400942717381
Bodengasse;6d;4913;Bannwil;BE;47.233904036721455;7.733233776894559
Grubenstrasse;16;4900;Langenthal;BE;47.220039090102084;7.786429124046694
Neumatt;23;3323;Bäriswil BE;BE;47.01808889715676;7.5285025286654745
Strandbadweg;10b;3805;Goldswil b. Interlaken;BE;46.69769222497137;7.888006948034423
Beundenstrasse;12;3852;Ringgenberg BE;BE;46.70278686457805;7.898523075865612
Buchengraben;171;3533;Bowil;BE;46.874793493492454;7.708211647285019
Rue de la Valle;26;2738;Court;BE;47.238066757990914;7.339471230023988
Les Vernayes;15;2607;Cortébert;BE;47.18785831866824;7.1026736020371555
Tschäppel;6;4950;Huttwil;BE;47.095325989357754;7.851505877653748
Thunstrasse;23b;3700;Spiez;BE;46.69042189709563;7.667330301700206
Krattigstrasse;22;3706;Leissigen;BE;46.65484148012937;7.764886740912595
Feldweg;2;3806;Bönigen b. Interlaken;BE;46.68615793218784;7.895283598762599
Haldenstrasse;21;3550;Langnau im Emmental;BE;46.94337040559249;7.789317763008747
Hohmadstrasse;36c;3600;Thun;BE;46.74760366739647;7.618327201592974
Reservoirweg;1;3114;Wichtrach;BE;46.852755887223964;7.582867407480563
Ledi;1221;3823;Wengen;BE;46.59399540708712;7.926112546217669
Kirschbaumweg;7;2572;Mörigen;BE;47.08414247851599;7.205806066474603
Kreuzstrasse;30;3550;Langnau im Emmental;BE;46.940551821996685;7.796142051897772
Niederhauserweg;1;3303;Münchringen;BE;47.04687696011832;7.523273290423834
Sossaustrasse;22c;4938;Rohrbach;BE;47.13374149231611;7.80985928255415
Dorfstrasse;49;3032;Hinterkappelen;BE;46.96799843982826;7.384546804384764
Ried;75v;3614;Unterlangenegg;BE;46.79714496395403;7.704510287150265
Erlenweg / Chemin des Aulnes;17a;2503;Biel/Bienne;BE;47.12390854482905;7.25488073613526
Finkenweg;14c;3652;Hilterfingen;BE;46.74223599086235;7.658140936851671
Zälgli;2;3274;Bühl b. Aarberg;BE;47.0710444189168;7.243503644838949
Buchägertenstrasse;16;4914;Roggwil BE;BE;47.23280326429886;7.831094008212506
Steigerhubelstrasse;71;3008;Bern;BE;46.94566440951625;7.412218444072815
Sagigässli;25;3718;Kandersteg;BE;46.48801312895075;7.6712066629064
St. Urbanstrasse;1b;4900;Langenthal;BE;47.212544850750604;7.7899314132871975
Hombergstrasse;37a;3612;Steffisburg;BE;46.769005925943844;7.633571564292088
Engstligenstrasse;37;3715;Adelboden;BE;46.47337495039459;7.563570311118354
Kirchgasse;3;3250;Lyss;BE;47.07053411087196;7.308239989163477
Buchenweg;1;3053;Münchenbuchsee;BE;47.01806039671988;7.441656314057767
Mühlestutz;4;3150;Schwarzenburg;BE;46.81721165286835;7.34457821830117
Rue Euchette;2b;2605;Sonceboz-Sombeval;BE;47.196835293567574;7.1789198846899405
Zelgliweg;4;3054;Schüpfen;BE;47.04065919626569;7.38141951760232
Lindenholz;2f;4935;Leimiswil;BE;47.15283760291008;7.789804009924293
Hostalenweg;204;3037;Herrenschwanden;BE;46.97920047964242;7.423478039065283
Krippenstrasse;28;4900;Langenthal;BE;47.21047197348463;7.782327804990093
Hubelmatt;8;3624;Goldiwil (Thun);BE;46.76225976366712;7.6628560733523825
Fabrikstrasse;10;3360;Herzogenbuchsee;BE;47.18874833095112;7.7044853112285905
Unterwegenstrasse;5;3657;Schwanden (Sigriswil);BE;46.737063133432535;7.73078868529853
Bubenbergstrasse;6;4950;Huttwil;BE;47.11778424489236;7.842006657706468
Mänziwilegg;285b;3068;Utzigen;BE;46.956139145718325;7.602468437674012
Moosaffoltern;707;3256;Dieterswil;BE;47.04369626526272;7.438407076474566
Bahnhofstrasse;19b;3270;Aarberg;BE;47.04180457996778;7.273901234257273
Tiergarten;17;3400;Burgdorf;BE;47.0630188860131;7.6146537850585965
Birkenweg;16;3363;Oberönz;BE;47.18324977730869;7.697782278030844
Rötschmattenweg;11a;3232;Ins;BE;47.00735330144504;7.111092686194688
Kreuzackerweg;16;3800;Matten b. Interlaken;BE;46.676063091069565;7.867909479756117
Morgenstrasse;22;3018;Bern;BE;46.94104483443288;7.395948185964392
Dorfstrasse;31;3256;Dieterswil;BE;47.055128219865914;7.426903562650109
Unterfeldweg;82;3053;Münchenbuchsee;BE;47.01505512904755;7.45422931089039
Bleikenmattstrasse;4;3122;Kehrsatz;BE;46.912579160834404;7.47041285872371
Feldstrasse;39;3360;Herzogenbuchsee;BE;47.19025383846351;7.699056442509108
Eystrasse;81;3427;Utzenstorf;BE;47.12201974930344;7.546149359567646
Bernstrasse;9;3510;Konolfingen;BE;46.87878425512659;7.6177532321445804
Sur Champ Martin;27;2735;Malleray;BE;47.23591286840933;7.273602718760207
Dunantstrasse;18;3006;Bern;BE;46.93586610840369;7.4760600267293595
Rue Euchette;2a;2605;Sonceboz-Sombeval;BE;47.196798716557495;7.17865613127401
Aarwangenstrasse;26;4923;Wynau;BE;47.25516782110625;7.79089813569449
Bundkofen;512;3054;Schüpfen;BE;47.04584852544338;7.364556753960641
Alpenstrasse;20;3400;Burgdorf;BE;47.05489138663185;7.61790446948649
Länggasse;61;3292;Busswil BE;BE;47.092273411461086;7.314956441313658
Kesslerweg;7;3063;Ittigen;BE;46.97630835079862;7.476113801661803
Endweg;52a;3818;Grindelwald;BE;46.62164186687344;8.030107062505717
Unterholzstrasse;8a;3045;Meikirch;BE;47.0009735144264;7.382435530778405
Prés Limenans;10a;2720;Tramelan;BE;47.218548038035124;7.111866662539249
Dorfstrasse;13;4539;Rumisberg;BE;47.263288160710964;7.641987730054205
Anteners;807;3713;Reichenbach im Kandertal;BE;46.59843307506894;7.692939145392107
Winterholzstrasse;47a;3018;Bern;BE;46.94463630150015;7.381129499474246
Zimmerbergstrasse;23;3414;Oberburg;BE;47.02896348310622;7.596138399216086
Aarmattweg;51a;3052;Zollikofen;BE;46.989743007336884;7.453801742303947
Tiefenbach;61;3755;Horboden;BE;46.62832751677167;7.568522322686478
Finkenweg;5;3252;Worben;BE;47.10269706068694;7.2981625114214035
Sandackerweg;15;3238;Gals;BE;47.02473772782256;7.04451745924788
Hogerrütiweg;4a;4913;Bannwil;BE;47.240975193485596;7.729151916620746
Rue Berthold-Vuilleumier;9;2616;Renan BE;BE;47.12658061599933;6.926389607043114
Marktgasse;11;3800;Interlaken;BE;46.68527305764055;7.853734557136726
Talstrasse;33;3805;Goldswil b. Interlaken;BE;46.69558077028956;7.88044563214759
Bethlehemstrasse;84;3018;Bern;BE;46.94488654019112;7.397994062541622
Ringstrasse;58a;4900;Langenthal;BE;47.20833279386284;7.781799301546156
Seestrasse;64;3852;Ringgenberg BE;BE;46.706835267503585;7.91164746527177
Schulgässli;12;3818;Grindelwald;BE;46.62276002543018;8.045003878992587
Chemin du Marais;10;2517;Diesse;BE;47.11067254715357;7.111776157447567
Dörfli;21;3303;Jegenstorf;BE;47.04531490852904;7.504650549746451
Fluracker;27;3065;Bolligen;BE;46.97866337025564;7.501113152949553
Oberhardstrasse;31b;4900;Langenthal;BE;47.21708234891922;7.776495482311621
Mühlemattweg;5e;3608;Thun;BE;46.742378007488455;7.593146871088235
Lilachenweg;11;3855;Brienz BE;BE;46.74743936098351;8.057109603035432
Kuehweide;225;3755;Horboden;BE;46.633138431114716;7.58487037578451
Sack;1;3148;Lanzenhäusern;BE;46.853892253036896;7.381215006431535
Mittelstrasse;11;3613;Steffisburg;BE;46.763007494437474;7.621729423339571
Hubel;1;3534;Signau;BE;46.928092198398375;7.729684103929277
Schalunenstrasse;28b;3426;Aefligen;BE;47.09553200057965;7.553209290127453
Sandgässli;10b;3045;Meikirch;BE;47.006438437841375;7.374750292890493
Gsteigstrasse;27;3780;Gstaad;BE;46.468148282788896;7.285992840018406
Wydistrasse;6;3812;Wilderswil;BE;46.65994021954372;7.866226754074406
Jakob-Strasse / Rue Jakob;52;2504;Biel/Bienne;BE;47.14936635704587;7.274148181815996
Birkenweg;16;3250;Lyss;BE;47.07590640578686;7.302512444483208
Waldstrasse;31c;3086;Zimmerwald;BE;46.88167289976288;7.464557107402147
Oberriedstrasse;28;3775;Lenk im Simmental;BE;46.434480167606054;7.463427260802336
Längweid;103;3476;Oschwand;BE;47.13871475602144;7.728677499035071
Graben;112a;3673;Linden;BE;46.84515544716587;7.665913967293856
Lindenweid;7;3045;Meikirch;BE;47.01509941868126;7.372530317565477
Waldbodenweg;13;3428;Wiler b. Utzenstorf;BE;47.15419209850978;7.557592998167421
Eichmattweg;9;3038;Kirchlindach;BE;46.997367769147395;7.409431101694586
