type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,aargau?map=false&pt=1500000,"Hausmattweg 5, ",4663 Aarburg, 1688490.– ,"Balkon / Terrasse, Kabel-TV, Parkplatz, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,5,,260,654,,1927,2016,2,
haus,aargau?map=false&pt=1500000,"Oberdorfstrasse 138, ",5325 Leibstadt, 1721340.– ,,Nach Vereinbarung,Einfamilienhaus,4,,320,932,,1890,,,
haus,aargau?map=false&pt=1500000,"Chalbermattstrasse 8, ",5316 Leuggern, 1609650.– ,"Balkon / Terrasse, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,4,190,371,,2021,,,
haus,aargau?map=false&pt=1500000,"Talweg 5, ",4324 Obermumpf, 1504530.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Eckhaus",Nach Vereinbarung,Terrassenhaus,4.5,3,240,,835,2021,,,
haus,aargau?map=false&pt=1500000,"Wühristrasse 37, ",5712 Beinwil am See, 1445400.– ,Parkplatz,Nach Vereinbarung,Einfamilienhaus,4.5,3,170,689,796,1921,,,
haus,aargau?map=false&pt=1500000,"Dorfstrasse 421, ",5728 Gontenschwil, 1377070.– ,"Balkon / Terrasse, Keller, Estrich, Reduit, Geschirrspüler, Waschmaschine, Kabel-TV, Aussicht, Kinderfreundlich, Parkplatz, Garage, Stromanschluss, Wasseranschluss",Nach Vereinbarung,Einfamilienhaus,4.5,4,230,1375,1367,1915,,,
haus,aargau?map=false&pt=1500000,"Maiengrünstrasse 7, ",5607 Hägglingen, 1642500.– ,"Cheminée, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,190,706,1101,1947,2000,,
haus,aargau?map=false&pt=1500000,"Birkenweg 2, ",5600 Lenzburg, 1077480.– ,Parkplatz,Nach Vereinbarung,Einfamilienhaus,2.5,2,130,302,,,,,
haus,aargau?map=false&pt=1500000,"Untere Dorfstrasse 74, ",8957 Spreitenbach,auf Anfrage,,Nach Vereinbarung,Reihenfamilienhaus,3.5,3,170,319,649,1998,,,
haus,aargau?map=false&pt=1500000,"Trottenacker 436, ",5078 Böztal, 1307430.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,3,230,400,929,2019,2021,2,
haus,aargau?map=false&pt=1500000,"Buechbühlstrasse 15b, ",8956 Killwangen, 1708200.– ,Garage,Sofort,Doppeleinfamilienhaus,4.5,,190,414,,1985,,,
haus,aargau?map=false&pt=1500000,"Brühlstrasse 40b, ",5018 Erlinsbach,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Einfamilienhaus,4.5,4,270,281,,2015,,,
haus,aargau?map=false&pt=1500000,"Gässli 9A, ",5723 Teufenthal AG, 1570230.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Gasanschluss",Nach Vereinbarung,Terrassenhaus,4.5,3,300,433,1648,,2011,,3.2
