type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,bern?map=false&pf=800000,"Lärchenweg, ",3672 Oberdiessbach, 1576800.– ,"Balkon / Terrasse, Keller, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,190,,,2021,,,
wohnung,bern?map=false&pf=800000,"Ledi 1219, ",3823 Wengen, 2470320.– ,"Balkon / Terrasse, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,,,,
wohnung,bern?map=false&pf=800000,"Ledi 1219, ",3823 Wengen, 2338920.– ,"Balkon / Terrasse, Lift",Nach Vereinbarung,Wohnung,2.5,,130,,,,,,
wohnung,bern?map=false&pf=800000,"Port, ",2562 Port,auf Anfrage,"Balkon / Terrasse, Parkplatz, Garage, Lift",Sofort,Attikawohnung,3.5,,66,,,2018,,,
wohnung,bern?map=false&pf=800000,"Chrummacher 9, ",3202 Frauenkappelen, 1176030.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich",Nach Vereinbarung,Attikawohnung,3.5,,160,1436,2723,1981,,5,
wohnung,bern?map=false&pf=800000,"Hauptstrasse 50b, ",2557 Studen BE, 1110330.– ,"Balkon / Terrasse, Kinderfreundlich, Lift",Nach Vereinbarung,Maisonette / Duplex,4.5,,240,711,4557,2003,,8,
wohnung,bern?map=false&pf=800000,"Schosshaldenstrasse 81, ",3006 Bern, 2194380.– ,"Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Im Baurecht, Minergie Bauweise, Hochparterre",Nach Vereinbarung,Wohnung,4.5,4,200,,5348,2015,,,2.6
wohnung,bern?map=false&pf=800000,"Belpbergstrasse 28A, ",3110 Münsingen, 1543950.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Lift",Nach Vereinbarung,Wohnung,3.5,,130,1111,6822,2016,,11,
wohnung,bern?map=false&pf=800000,"Juraweg 1, ",3250 Lyss, 1176030.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Garage, Lift, Gasanschluss",Sofort,Wohnung,3.5,,170,,,2010,,,
wohnung,bern?map=false&pf=800000,"Mülibüüne 8, ",3422 Kirchberg, 1300860.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Aussicht, Ruhige Lage, Parkplatz, Lift, Stromanschluss, Wasseranschluss",Nach Vereinbarung,Maisonette / Duplex,3.5,2,230,,,,,,
wohnung,bern?map=false&pf=800000,"Seftigenstrasse 19, ",3007 Bern, 1767330.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Kinderfreundlich, Lift",Nach Vereinbarung,Maisonette / Duplex,4,,180,634,3900,1956,,10,
wohnung,bern?map=false&pf=800000,,3715 Adelboden, 1130040.– ,"Balkon / Terrasse, Aussicht, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,2,63,,,2013,,,
wohnung,bern?map=false&pf=800000,"Bernstrasse 310, ",3627 Heimberg, 1166830.– ,"Aussicht, Parkplatz, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,4,140,,,2023,,,
wohnung,bern?map=false&pf=800000,"Bottigenstrasse 273, ",3019 Bern, 1695060.– ,"Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Lift",Nach Vereinbarung,Attikawohnung,3.5,,170,10937,4335,2008,,13,
wohnung,bern?map=false&pf=800000,"Lyssachstrasse 44a, ",3400 Burgdorf, 1090620.– ,"Haustiere erlaubt, Balkon / Terrasse, Kinderfreundlich, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3.5,7,150,,,2023,,,
wohnung,bern?map=false&pf=800000,"Seelandweg 8, ",2503 Biel/Bienne,auf Anfrage,Lift,Nach Vereinbarung,Attikawohnung,2.5,,65,,,1990,,,
wohnung,bern?map=false&pf=800000,"Allmendstrasse 10, ",3014 Bern, 1379700.– ,"Haustiere erlaubt, Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Lift",01.08.2024,Wohnung,2.5,,130,,,2008,,,
wohnung,bern?map=false&pf=800000,"Erlenauweg 20A, ",3110 Münsingen, 1333710.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Wohnung,4.5,,160,,,2018,,,
wohnung,bern?map=false&pf=800000,,3123 Belp, 1432260.– ,"Balkon / Terrasse, Lift, Neubau",Nach Vereinbarung,Wohnung,2.5,,140,,,2023,,,
wohnung,bern?map=false&pf=800000,,3123 Belp, 1471680.– ,"Balkon / Terrasse, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,2.5,,150,,,2023,,,
wohnung,bern?map=false&pf=800000,,3000 Bern, 1471680.– ,"Balkon / Terrasse, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,2.5,,150,,,2023,,,
wohnung,bern?map=false&pf=800000,"Erlenauweg 20A, ",3110 Münsingen, 1333710.– ,"Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Minergie zertifiziert, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,160,,,2018,,,
wohnung,bern?map=false&pf=800000,"Herrengässli 12, ",3532 Zäziwil, 1419120.– ,Lift,Nach Vereinbarung,Maisonette / Duplex,4.5,2,200,,,2022,,,
wohnung,bern?map=false&pf=800000,"Dorfstrasse 118, ",3818 Grindelwald, 4717260.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,170,,,2009,,1,
wohnung,bern?map=false&pf=800000,"Bernstrasse 217, ",3627 Heimberg, 1169460.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",01.12.2025,Wohnung,3.5,8,150,,,2024,,,
wohnung,bern?map=false&pf=800000,"Bernstrasse 217, ",3627 Heimberg, 1248300.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",01.12.2025,Wohnung,3.5,8,150,,,2024,,,
wohnung,bern?map=false&pf=800000,"Bernstrasse 217, ",3627 Heimberg, 1340280.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",01.12.2025,Wohnung,2.5,8,130,,,2024,,,
wohnung,bern?map=false&pf=800000,"Guntenstutz 17, ",3654 Gunten, 1563660.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,1,150,,,1991,2012,1,
wohnung,bern?map=false&pf=800000,"Bernstrasse 217, ",3627 Heimberg, 1379700.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Steamer, Waschmaschine, Tumbler, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Spielplatz, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",01.12.2025,Wohnung,3.5,8,150,,,2024,,,
wohnung,bern?map=false&pf=800000,"Ledi 1219, ",3823 Wengen, 2601720.– ,"Balkon / Terrasse, Lift",Nach Vereinbarung,Wohnung,2.5,,170,,,,,,
wohnung,bern?map=false&pf=800000,"Mühletalstrasse 27, ",3110 Münsingen, 1248300.– ,"Haustiere erlaubt, Balkon / Terrasse, Waschmaschine, Kabel-TV, Cheminée, Aussicht, Rollstuhlgängig, Ruhige Lage, Garage, Lift, Minergie Bauweise",Sofort,Wohnung,4.5,,170,,,2006,,,2.47
wohnung,bern?map=false&pf=800000,"Panoramastrasse 7, ",3600 Thun, 1090620.– ,"Aussicht, Kinderfreundlich, Garage, Lift",Nach Vereinbarung,Wohnung,3.5,,150,,,2002,,,
wohnung,bern?map=false&pf=800000,,3063 Ittigen, 2325780.– ,Lift,Nach Vereinbarung,Attikawohnung,2.5,,230,,,2013,,1,
wohnung,bern?map=false&pf=800000,"Hechtweg 10, ",3645 Gwatt (Thun), 3285000.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Aussicht, Rollstuhlgängig, Garage, Lift, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,200,,,2023,,,
wohnung,bern?map=false&pf=800000,"Hechtweg 10, ",3645 Gwatt (Thun), 3613500.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Garage, Lift, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,200,,,2023,,,
wohnung,bern?map=false&pf=800000,"Hechtweg 10, ",3600 Thun, 3613500.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Garage, Lift, Neubau, Minergie Bauweise",Nach Vereinbarung,Wohnung,3.5,,200,,,2023,,,
