type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,genf,"Aux abords de la gare de Chêne-Bourg, ",1225 Chêne-Bourg, 1905300.– ,,Nach Vereinbarung,Wohnung,3,,,,,,,,
wohnung,genf,,1223 Cologny,auf Anfrage,"Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift, Swimmingpool, Neubau",Nach Vereinbarung,Wohnung,7,,1070,1350,,,,,
wohnung,genf,"Champel, ",1206 Genève, 7213860.– ,,Nach Vereinbarung,Wohnung,5,,,,,,,,
wohnung,genf,"Au centre du village, ",1233 Bernex, 2220660.– ,,Nach Vereinbarung,Wohnung,4.5,,,,,,,,
wohnung,genf,,1223 Cologny,auf Anfrage,"Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift, Swimmingpool, Neubau",Nach Vereinbarung,Wohnung,6,,850,,,,,,
wohnung,genf,"Geneva, ",1202 Geneva, 2430900.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,3.5,,150,,,1993,,,
wohnung,genf,,1292 Chambésy, 1563660.– ,Balkon / Terrasse,Sofort,Maisonette / Duplex,3,,67,,,1988,2024,,
wohnung,genf,,1206 Genève, 4888080.– ,"Balkon / Terrasse, Cheminée, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4,,280,,,1978,2017,,
wohnung,genf,,1202 Genève, 2614860.– ,"Balkon / Terrasse, Garage, Lift, Minergie Bauweise, Hochparterre",Nach Vereinbarung,Wohnung,4,,180,,,2014,2019,,
wohnung,genf,,1223 Cologny, 9460800.– ,"Balkon / Terrasse, Kabel-TV, Cheminée, Aussicht, Kinderfreundlich, Lift",Nach Vereinbarung,Maisonette / Duplex,5,,510,,,,2020,,
wohnung,genf,"Avenue Adrien-Jeandin 8, ",1226 Thônex, 1695060.– ,"Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4,12,160,,,1975,2020,,
wohnung,genf,,1294 Genthod, 3679200.– ,"Balkon / Terrasse, Garage, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,4,,250,,,2015,2018,,
wohnung,genf,"Route de la Glâne 19 - 1700 Fribourg, ",1201 Genève, 1049880.– ,"Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Garage, Lift, Minergie Bauweise",Nach Vereinbarung,Wohnung,2.5,,,,,2027,,,
wohnung,genf,"Les Charmilles, ",1203 Genève, 2825100.– ,,Nach Vereinbarung,Wohnung,4,,,,,2012,,,
wohnung,genf,,1217 Meyrin, 1576800.– ,"Aussicht, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Maisonette / Duplex,3,2,,,,1877,2024,,
wohnung,genf,,1242 Satigny, 2299500.– ,"Balkon / Terrasse, Aussicht, Garage, Lift, Neubau",Nach Vereinbarung,Wohnung,3,,170,,,2022,,,
wohnung,genf,,1242 Satigny, 2746260.– ,"Cheminée, Parkplatz",Nach Vereinbarung,Wohnung,5.5,,280,,,,2014,,
wohnung,genf,,1242 Satigny, 2614860.– ,Minergie zertifiziert,Sofort,Wohnung,4,,210,,,1900,2023,,
wohnung,genf,"1204, ",1204 Genève, 7227000.– ,,Nach Vereinbarung,Wohnung,4,,,,,,,,
wohnung,genf,,1242 Satigny, 2746260.– ,"Parkplatz, Garage",Nach Vereinbarung,Wohnung,5.5,,280,,,,,,
wohnung,genf,,1284 Chancy, 1511100.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Sofort,Attikawohnung,4.5,,190,,,1996,,,
wohnung,genf,"Appartement de 4 pièces sur plan, ",1226 Thônex, 1688490.– ,,30.09.2024,Wohnung,3,,,,,,,,
wohnung,genf,,1202 Genève, 2227230.– ,,Sofort,Wohnung,3,,150,,,,,,
wohnung,genf,,1203 Genève, 814680.– ,"Haustiere erlaubt, Rollstuhlgängig, Garage, Lift",Nach Vereinbarung,Studio,3,14,32,,,1984,,54,
wohnung,genf,,1256 Troinex, 3928860.– ,Neubau,Nach Vereinbarung,Attikawohnung,4,2,250,,,2024,,,
wohnung,genf,"Quartier de la Chapelle, ",1212 Grand-Lancy, 2430900.– ,,Nach Vereinbarung,Wohnung,3,,,,,2014,,,
wohnung,genf,,1223 Cologny, 12877200.– ,"Aussicht, Garage",Nach Vereinbarung,Wohnung,4,,470,,,,,,
wohnung,genf,,1208 Genève, 2089260.– ,"Balkon / Terrasse, Aussicht, Lift",Nach Vereinbarung,Attikawohnung,3,6,64,,,1927,2018,,
wohnung,genf,,1231 Conches, 5256000.– ,"Cheminée, Parkplatz",Nach Vereinbarung,Wohnung,5,,400,,,,,,
wohnung,genf,,1223 Cologny, 5650200.– ,"Balkon / Terrasse, Lift, Neubau",Nach Vereinbarung,Wohnung,3,,200,70,,2021,,,
wohnung,genf,,1256 Troinex, 3626640.– ,,Nach Vereinbarung,Wohnung,4,,230,,,2003,,,
wohnung,genf,,1258 Perly, 1576800.– ,"Balkon / Terrasse, Parkplatz",Nach Vereinbarung,Wohnung,3,3,190,,,1993,2022,,
wohnung,genf,,1228 Plan-les-Ouates, 2233800.– ,"Balkon / Terrasse, Cheminée, Garage, Lift",Nach Vereinbarung,Wohnung,3,,170,,,2010,,,
wohnung,genf,,1225 Chêne-Bourg, 2299500.– ,"Balkon / Terrasse, Garage, Lift",Nach Vereinbarung,Wohnung,3,,150,,,,,,
wohnung,genf,,1254 Jussy, 1760760.– ,"Aussicht, Lift, Neubau, Minergie Bauweise",Sofort,Wohnung,3,,150,,,2023,,,
wohnung,genf,,1223 Cologny,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Lift, Swimmingpool",Nach Vereinbarung,Wohnung,3,,150,,,1970,,,
wohnung,genf,"A Genève, ",1206 Genève, 3403260.– ,"Balkon / Terrasse, Lift",Nach Vereinbarung,Wohnung,4,,230,,,1937,,,
wohnung,genf,,1208 Genève, 5256000.– ,"Balkon / Terrasse, Parkplatz, Lift",Nach Vereinbarung,Wohnung,4,,,,,1974,2020,,2.6
wohnung,genf,"4 pièces avec joli jardin, ",1226 Thônex, 1668780.– ,,Nach Vereinbarung,Wohnung,3,,,,,,,,
wohnung,genf,"A Genève, ",1201 Genève, 3285000.– ,"Aussicht, Lift",Nach Vereinbarung,Wohnung,4,,280,,,2011,,,
wohnung,genf,,1233 Bernex, 2825100.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,6,,300,,,,2011,,
wohnung,genf,,1219 Châtelaine, 1497960.– ,"Balkon / Terrasse, Lift",Sofort,Wohnung,3,,69,,,1975,2017,,
wohnung,genf,"Av. de Miremont 28, ",1206 Genève, 3416400.– ,"Balkon / Terrasse, Kabel-TV, Ruhige Lage, Parkplatz, Garage, Lift",Nach Vereinbarung,Wohnung,5.5,,260,,,1978,2016,,240
wohnung,genf,"chemin jean portier 7, ",1255 Veyrier, 2430900.– ,"Cheminée, Lift",Nach Vereinbarung,Wohnung,5.5,,200,350,,1988,2020,,
wohnung,genf,,1251 Gy, 1944720.– ,,Nach Vereinbarung,Maisonette / Duplex,3,,160,83,,,,,
