type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,genf,"Chemin de la Pie 16, ",1292 Chambésy,auf Anfrage,"Balkon / Terrasse, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Reihenfamilienhaus,,,,,,,,3,
haus,genf,"A Chambésy, ",1292 Chambésy,auf Anfrage,"Garage, Altbau",Nach Vereinbarung,Villa,10,2,1180,5108,,1919,,,
haus,genf,,1228 Plan-les-Ouates,auf Anfrage,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Kinderfreundlich, Parkplatz, Gasanschluss",Nach Vereinbarung,Einfamilienhaus,3.5,,,380,,2024,,,
haus,genf,,1293 Bellevue, 2614860.– ,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz",Nach Vereinbarung,Doppeleinfamilienhaus,5,3,160,478,,,,1,
haus,genf,"Chemin de Ruth, ",1223 Cologny, 19710000.– ,"Balkon / Terrasse, Cheminée, Aussicht, Ruhige Lage, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Villa,7,3,,1350,,2015,,,
haus,genf,"A Vandoeuvres, ",1253 Vandoeuvres,auf Anfrage,"Garage, Minergie Bauweise",Sofort,Villa,7,2,430,2000,,2008,,,
haus,genf,,1213 Onex, 4572720.– ,"Balkon / Terrasse, Cheminée, Parkplatz",Nach Vereinbarung,Einfamilienhaus,4,,330,1000,1403,2005,,,
haus,genf,,1251 Gy, 13797000.– ,,Nach Vereinbarung,Einfamilienhaus,,,850,9500,,,,,
haus,genf,"Chemin du Marais-Long, ",1217 Meyrin, 1964430.– ,"Balkon / Terrasse, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Reihenfamilienhaus,3,,230,,,,,4,
haus,genf,,1213 Onex, 3009060.– ,,Nach Vereinbarung,Villa,4,,210,320,,,,,
haus,genf,,1213 Onex, 2601720.– ,,Nach Vereinbarung,Villa,4,,210,165,,,,,
haus,genf,,1248 Hermance, 1645120.– ,Cheminée,Nach Vereinbarung,Einfamilienhaus,5,,300,,,1998,,,
haus,genf,,1224 Chêne-Bougeries, 2890800.– ,"Parkplatz, Garage, Abwasseranschluss",Nach Vereinbarung,Einfamilienhaus,4,4,190,239,,2000,,,
haus,genf,,1244 Choulex, 4073400.– ,"Cheminée, Aussicht, Abwasseranschluss",Nach Vereinbarung,Villa,4,2,260,1933,,1968,2022,,
haus,genf,,1247 Anières, 4467600.– ,"Cheminée, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Villa,5,2,260,875,,1986,2016,,
haus,genf,,1254 Jussy, 1156320.– ,"Aussicht, Swimmingpool, Abwasseranschluss",Nach Vereinbarung,Villa,4,3,260,,,1982,,,
haus,genf,,1248 Hermance, 1800180.– ,"Cheminée, Abwasseranschluss",Nach Vereinbarung,Villa,3,2,280,1016,,,,,
haus,genf,,1214 Vernier, 2483460.– ,Neubau,Nach Vereinbarung,Einfamilienhaus,4,,,260,,,,,
haus,genf,,1244 Choulex, 4073400.– ,"Cheminée, Aussicht, Abwasseranschluss",Nach Vereinbarung,Villa,4,2,260,1933,,1968,2022,,
haus,genf,,1233 Bernex, 3744900.– ,,Nach Vereinbarung,Einfamilienhaus,5,4,,533,,1535,,,
haus,genf,,1224 Chêne-Bougeries,auf Anfrage,"Rollstuhlgängig, Parkplatz",Nach Vereinbarung,Villa,4,,200,3770,1000,,,,
haus,genf,"A Vandœuvres, ",1253 Vandœuvres,auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Parkplatz, Garage, Lift, Swimmingpool, Neubau",14.06.2025,Villa,7,2,370,754,,2025,,,
haus,genf,,1232 Confignon, 3666060.– ,"Balkon / Terrasse, Eckhaus",Sofort,Doppeleinfamilienhaus,4.5,,230,618,,2024,,1,
haus,genf,,1218 Le Grand-Saconnex, 7227000.– ,"Balkon / Terrasse, Garage",Nach Vereinbarung,Villa,7,,480,888,,1950,,,
