type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
wohnung,freiburg?map=false&pt=700000,"Au Village 26, ",1692 Massonnens, 722700.– ,,Nach Vereinbarung,Wohnung,2.5,,70,,,,,,
wohnung,freiburg?map=false&pt=700000,"Rue de la Berra 26, ",1630 Bulle, 650430.– ,"Haustiere erlaubt, Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Lift, Hochparterre",Sofort,Wohnung,2.5,,65,,,1988,,,
wohnung,freiburg?map=false&pt=700000,"Impasse Vulliama 30, ",1470 Estavayer-le-Lac, 863290.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",01.04.2026,Wohnung,3.5,3,140,,,2024,,,
wohnung,freiburg?map=false&pt=700000,"Impasse Vulliama 30, ",1470 Estavayer-le-Lac, 758170.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Neubau, Minergie zertifiziert",01.04.2026,Wohnung,2.5,3,67,,,2024,,,
wohnung,freiburg?map=false&pt=700000,"Impasse Vulliama 30, ",1470 Estavayer-le-Lac, 885630.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Aussicht, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift, Minergie zertifiziert",01.04.2026,Wohnung,4.5,3,150,,,2025,,,
wohnung,freiburg?map=false&pt=700000,"Falli-Hölli-Strasse 63, ",1737 Plasselb, 775260.– ,Cheminée,Sofort,Wohnung,2.5,,170,,,,,,
wohnung,freiburg?map=false&pt=700000,"Fribourg, ",1700 Fribourg, 729270.– ,"Balkon / Terrasse, Aussicht, Lift",Nach Vereinbarung,Wohnung,3.5,,73,,,1970,2020,,
wohnung,freiburg?map=false&pt=700000,"Villars-sur-Glâne, ",1752 Villars-sur-Glâne, 854100.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Lift",Sofort,Wohnung,3.5,1,73,,,1977,2013,,
wohnung,freiburg?map=false&pt=700000,"Domdidier, ",1564 Domdidier, 775260.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,,73,,,2008,,,
wohnung,freiburg?map=false&pt=700000,"Bulle, ",1630 Bulle, 709560.– ,"Balkon / Terrasse, Aussicht, Rollstuhlgängig, Parkplatz, Garage, Lift",Sofort,Wohnung,2.5,5,62,,,2019,,,
wohnung,freiburg?map=false&pt=700000,"Botterens, ",1652 Botterens, 919800.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,1,160,,,2021,,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 818620.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,4,190,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 900090.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,4,190,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 817300.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,4,210,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 813360.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,4,140,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 804160.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,3.5,4,140,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Impasse de Vulliama, ",1489 Estavayer-le-Lac, 771310.– ,"Balkon / Terrasse, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Lift",Nach Vereinbarung,Wohnung,2.5,4,130,,,2026,,42,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 604440.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,44,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Route de Pré-Pury 60, ",1749 Torny, 735840.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Neubau",Nach Vereinbarung,Wohnung,2.5,,140,,,,,,
wohnung,freiburg?map=false&pt=700000,"Route de Pré-Pury 60, ",1749 Torny, 748980.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Neubau",Nach Vereinbarung,Wohnung,2.5,,140,,,,,,
wohnung,freiburg?map=false&pt=700000,"Route de Pré-Pury 60, ",1749 Torny, 919800.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Neubau",Nach Vereinbarung,Wohnung,3.5,,180,,,,,,
wohnung,freiburg?map=false&pt=700000,"Steindleren 5, ",3210 Kerzers, 722700.– ,"Kabel-TV, Kinderfreundlich, Parkplatz, Lift",Sofort,Wohnung,3.5,4,130,,,1991,2022,11,
wohnung,freiburg?map=false&pt=700000,"Schulhausstrasse 34, ",1713 Tafers, 702990.– ,"Haustiere erlaubt, Balkon / Terrasse, Kabel-TV, Rollstuhlgängig, Kinderfreundlich, Parkplatz, Garage, Lift",Sofort,Wohnung,2.5,4,76,,,2023,,9,2.47
wohnung,freiburg?map=false&pt=700000,"Impasse de Champ Riond 1-2-3-4-5-6, ",1753 Matran, 919800.– ,,Nach Vereinbarung,Wohnung,2.5,,71,,,,,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Champ Riond 1-2-3-4-5-6, ",1753 Matran, 617580.– ,,Nach Vereinbarung,Wohnung,3.5,,43,,,,,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Champ Riond 1-2-3-4-5-6, ",1753 Matran, 643860.– ,,Nach Vereinbarung,Wohnung,3.5,,43,,,,,,
wohnung,freiburg?map=false&pt=700000,"Impasse de Champ Riond 1-2-3-4-5-6, ",1753 Matran, 617580.– ,,Nach Vereinbarung,Wohnung,3.5,,45,,,,,,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 893520.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,2.5,,68,,,2023,,,
wohnung,freiburg?map=false&pt=700000,"Rue de l'Industrie, ",1700 Fribourg, 630720.– ,Balkon / Terrasse,Nach Vereinbarung,Wohnung,3.5,,40,,,2023,,,
