type_search,place_search,street,PLZ,price,features,availability,object_type,number_of_rooms,number_of_floors,living_area,land_area,volume,construction_year,last_rennovation,number_of_appartments,height_rooms
haus,waadt?map=false&pf=1250000&pt=1500000,,1145 Bière,auf Anfrage,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Parkplatz, Garage",Nach Vereinbarung,Mehrfamilienhaus,9,,630,3128,2543,1977,,3,
haus,waadt?map=false&pf=1250000&pt=1500000,,1522 Lucens, 1905300.– ,"Parkplatz, Garage",Nach Vereinbarung,Villa,5.5,,470,1549,1580,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1867 Ollon VD, 1800180.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage, Neubau",Sofort,Doppeleinfamilienhaus,4.5,,200,1015,1018,2024,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1806 St-Légier-La Chiésaz, 1708200.– ,Kinderfreundlich,Nach Vereinbarung,Einfamilienhaus,4,,160,1343,610,1956,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1867 Ollon VD, 1800180.– ,"Balkon / Terrasse, Aussicht, Parkplatz, Garage",Nach Vereinbarung,Doppeleinfamilienhaus,4.5,,200,1000,1018,2024,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1061 Villars-Mendraz, 1964430.– ,"Aussicht, Parkplatz, Garage",Nach Vereinbarung,Villa,4.5,,250,949,935,2013,2021,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1026 Echandens,auf Anfrage,"Balkon / Terrasse, Mit Gartenhaus, Cheminée, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,5.5,,330,2595,2020,1980,2004,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1820 Montreux,auf Anfrage,Aussicht,Nach Vereinbarung,Einfamilienhaus,4.5,,270,1071,1235,1977,2004,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1196 Gland,auf Anfrage,,Sofort,Einfamilienhaus,4,,,1018,,2010,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1148 Cuarnens,auf Anfrage,"Balkon / Terrasse, Mit Gartenhaus, Kabel-TV, Cheminée, Kinderfreundlich, Parkplatz, Garage, Lift",Sofort,Schloss,8,,1240,24636,14122,1650,2000,3,
haus,waadt?map=false&pf=1250000&pt=1500000,"Chemin du Plan d'Amont 7, ",1865 Les Diablerets, 1695060.– ,"Balkon / Terrasse, Keller, Reduit, Geschirrspüler, Kabel-TV, Cheminée, Aussicht, Kinderfreundlich, Garage, Altbau",Sofort,Chalet,4,3,270,,,1971,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1884 Villars-sur-Ollon, 1708200.– ,,Nach Vereinbarung,Einfamilienhaus,5.5,,,,,1982,2013,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1008 Jouxtens-Mézery,auf Anfrage,"Balkon / Terrasse, Mit Gartenhaus, Cheminée, Parkplatz, Garage, Lift, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,16,,,10167,6730,1890,2020,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1355 L'Abergement, 1957860.– ,"Cheminée, Aussicht, Kinderfreundlich, Garage",Nach Vereinbarung,Einfamilienhaus,5.5,,300,2500,,1985,,1,
haus,waadt?map=false&pf=1250000&pt=1500000,,1072 Forel (Lavaux),auf Anfrage,"Balkon / Terrasse, Cheminée, Aussicht, Kinderfreundlich, Parkplatz, Garage, Swimmingpool",Nach Vereinbarung,Einfamilienhaus,6,,510,12910,2590,1971,2021,2,
haus,waadt?map=false&pf=1250000&pt=1500000,"Rue du Moderne 3, ",1342 Le Pont, 1971000.– ,,Sofort,Einfamilienhaus,,,520,880,,,,,
haus,waadt?map=false&pf=1250000&pt=1500000,,1814 La Tour-de-Peilz,auf Anfrage,"Balkon / Terrasse, Cheminée, Kinderfreundlich, Lift",Nach Vereinbarung,Einfamilienhaus,4.5,,420,,,2008,,,
